id,data_visita,idade,genero,tipo_inscricao,tipo_treino,tempo_treino_minutos,calorias_queimadas,horario_check_in,status_presenca,periodo_check_in
2295,2024-01-15,37,Feminino,Trimestral,Cardio,120,739,06:31:00,Ausente,Manhã
2296,2024-10-30,61,Feminino,Mensal,Yoga,79,539,19:33:00,Ausente,Noite
2297,2024-04-17,27,Masculino,Trimestral,CrossFit,98,815,14:24:00,Presente,Tarde
2298,2024-03-28,35,Masculino,Mensal,CrossFit,47,432,16:27:00,Ausente,Tarde
2299,2024-08-04,59,Masculino,Anual,Treino de força,49,284,20:03:00,Presente,Noite
2300,2024-05-30,64,Masculino,Anual,HIIT,68,640,20:06:00,Ausente,Noite
2301,2024-11-17,42,Feminino,Anual,CrossFit,36,317,15:40:00,Ausente,Tarde
2302,2024-06-11,44,Masculino,Anual,Treino de força,25,170,06:16:00,Presente,Manhã
2303,2024-02-19,52,Masculino,Trimestral,Yoga,83,617,16:54:00,Presente,Tarde
2304,2024-03-02,23,Masculino,Mensal,Treino de força,43,296,18:12:00,Ausente,Noite
2305,2024-02-06,63,Feminino,Anual,HIIT,44,236,22:20:00,Ausente,Noite
2306,2024-02-09,64,Outro,Trimestral,CrossFit,61,530,22:59:00,Ausente,Noite
2307,2024-01-17,64,Outro,Anual,HIIT,40,271,11:16:00,Ausente,Manhã
2308,2024-08-09,28,Feminino,Anual,HIIT,38,257,07:47:00,Ausente,Manhã
2309,2024-06-05,30,Masculino,Mensal,Yoga,38,300,12:14:00,Presente,Tarde
2310,2024-12-23,24,Feminino,Anual,Treino de força,60,429,16:40:00,Presente,Tarde
2311,2024-01-09,57,Masculino,Mensal,HIIT,85,435,17:33:00,Ausente,Tarde
2312,2024-03-30,37,Feminino,Trimestral,Treino de força,91,655,18:10:00,Presente,Noite
2313,2024-12-31,40,Outro,Trimestral,Cardio,42,355,18:48:00,Ausente,Noite
2314,2024-12-11,47,Feminino,Trimestral,HIIT,82,743,09:21:00,Presente,Manhã
2315,2024-09-12,53,Outro,Trimestral,CrossFit,91,802,20:12:00,Ausente,Noite
2316,2024-02-09,47,Feminino,Mensal,Cardio,31,159,12:01:00,Ausente,Tarde
2317,2024-06-16,23,Masculino,Mensal,CrossFit,93,586,13:24:00,Ausente,Tarde
2318,2024-04-19,43,Outro,Anual,HIIT,76,506,21:08:00,Ausente,Noite
2319,2024-06-09,39,Feminino,Trimestral,Cardio,106,918,21:40:00,Ausente,Noite
2320,2024-03-27,55,Feminino,Mensal,HIIT,67,436,14:25:00,Presente,Tarde
2321,2024-01-26,33,Masculino,Trimestral,CrossFit,46,307,19:43:00,Ausente,Noite
2322,2024-10-14,60,Outro,Anual,HIIT,56,374,12:36:00,Ausente,Tarde
2323,2024-10-15,29,Masculino,Anual,HIIT,93,761,05:22:00,Presente,Manhã
2324,2024-10-05,64,Masculino,Trimestral,Cardio,23,206,17:26:00,Ausente,Tarde
2325,2024-01-03,49,Masculino,Trimestral,Yoga,27,187,22:31:00,Presente,Noite
2326,2024-03-18,36,Feminino,Anual,CrossFit,35,214,19:49:00,Ausente,Noite
2327,2024-07-07,43,Feminino,Trimestral,Cardio,42,332,11:46:00,Ausente,Manhã
2328,2024-12-14,56,Outro,Anual,CrossFit,71,391,17:29:00,Presente,Tarde
2329,2024-08-06,56,Feminino,Anual,Treino de força,52,395,17:33:00,Presente,Tarde
2330,2024-12-29,28,Outro,Anual,Yoga,97,770,13:36:00,Ausente,Tarde
2331,2024-01-01,54,Feminino,Anual,CrossFit,85,657,08:14:00,Ausente,Manhã
2332,2024-05-24,32,Outro,Trimestral,HIIT,36,337,07:26:00,Ausente,Manhã
2333,2024-03-04,43,Masculino,Anual,CrossFit,86,442,09:06:00,Presente,Manhã
2334,2024-10-08,19,Masculino,Trimestral,Cardio,51,431,08:18:00,Ausente,Manhã
2335,2024-07-07,53,Feminino,Anual,HIIT,112,930,16:34:00,Ausente,Tarde
2336,2024-11-09,51,Feminino,Mensal,HIIT,51,493,22:23:00,Ausente,Noite
2337,2024-07-19,30,Feminino,Mensal,Treino de força,107,1033,12:17:00,Presente,Tarde
2338,2024-06-20,30,Outro,Mensal,Cardio,25,245,06:26:00,Presente,Manhã
2339,2024-09-08,21,Outro,Anual,Treino de força,104,890,13:34:00,Presente,Tarde
2340,2024-05-18,19,Masculino,Mensal,CrossFit,107,809,10:42:00,Ausente,Manhã
2341,2024-12-27,42,Outro,Trimestral,HIIT,34,260,12:55:00,Ausente,Tarde
2342,2024-03-09,53,Masculino,Trimestral,Cardio,76,670,17:24:00,Presente,Tarde
2343,2024-02-18,37,Outro,Anual,HIIT,67,575,09:47:00,Presente,Manhã
2344,2024-03-13,35,Masculino,Trimestral,HIIT,116,615,12:26:00,Presente,Tarde
2345,2024-01-12,60,Outro,Trimestral,Cardio,57,326,22:26:00,Ausente,Noite
2346,2024-05-26,38,Masculino,Anual,Treino de força,81,678,12:05:00,Ausente,Tarde
2347,2024-08-09,32,Feminino,Mensal,Yoga,98,843,06:39:00,Ausente,Manhã
2348,2024-08-20,38,Masculino,Trimestral,HIIT,36,311,21:38:00,Ausente,Noite
2349,2024-06-23,37,Masculino,Mensal,Treino de força,115,987,10:41:00,Ausente,Manhã
2350,2024-03-15,35,Feminino,Mensal,Yoga,58,572,15:52:00,Presente,Tarde
2351,2024-07-02,57,Feminino,Anual,Cardio,114,797,14:20:00,Presente,Tarde
2352,2024-04-02,24,Feminino,Mensal,Cardio,57,309,11:31:00,Presente,Manhã
2353,2024-04-17,26,Outro,Trimestral,Yoga,78,469,16:40:00,Presente,Tarde
2354,2024-05-16,31,Outro,Anual,Treino de força,35,207,13:02:00,Presente,Tarde
2355,2024-04-19,57,Outro,Mensal,CrossFit,93,709,21:56:00,Presente,Noite
2356,2024-09-13,38,Outro,Mensal,Yoga,70,559,19:04:00,Presente,Noite
2357,2024-05-31,22,Feminino,Anual,Cardio,34,235,07:35:00,Ausente,Manhã
2358,2024-06-28,38,Outro,Mensal,Treino de força,45,294,16:36:00,Presente,Tarde
2359,2024-04-23,30,Outro,Anual,CrossFit,42,227,20:23:00,Presente,Noite
2360,2024-06-01,55,Feminino,Anual,CrossFit,106,942,13:01:00,Ausente,Tarde
2361,2024-01-08,59,Masculino,Trimestral,Treino de força,110,616,08:52:00,Ausente,Manhã
2362,2024-12-16,24,Feminino,Trimestral,Cardio,44,245,07:04:00,Presente,Manhã
2363,2024-08-04,65,Outro,Anual,Yoga,48,293,21:40:00,Ausente,Noite
2364,2024-07-10,49,Outro,Trimestral,CrossFit,70,699,08:34:00,Presente,Manhã
2365,2024-03-21,27,Outro,Mensal,Treino de força,68,391,09:19:00,Ausente,Manhã
2366,2024-03-20,57,Outro,Anual,Treino de força,111,617,11:29:00,Presente,Manhã
2367,2024-12-21,27,Outro,Anual,CrossFit,93,857,17:12:00,Ausente,Tarde
2368,2024-05-05,35,Masculino,Anual,Cardio,57,395,15:19:00,Ausente,Tarde
2369,2024-11-23,20,Masculino,Anual,HIIT,36,220,10:33:00,Presente,Manhã
2370,2024-08-27,26,Feminino,Anual,Yoga,116,769,21:29:00,Presente,Noite
2371,2024-05-25,55,Masculino,Trimestral,CrossFit,24,193,08:30:00,Presente,Manhã
2372,2024-11-12,64,Masculino,Anual,CrossFit,40,226,06:02:00,Presente,Manhã
2373,2024-11-01,52,Masculino,Trimestral,Yoga,59,534,11:36:00,Ausente,Manhã
2374,2024-05-20,49,Masculino,Anual,CrossFit,72,402,20:40:00,Presente,Noite
2375,2024-02-29,22,Feminino,Mensal,Treino de força,73,404,07:56:00,Presente,Manhã
2376,2024-05-14,22,Feminino,Anual,Yoga,42,214,16:51:00,Presente,Tarde
2377,2024-10-24,56,Feminino,Trimestral,CrossFit,49,377,10:31:00,Presente,Manhã
2378,2024-01-02,43,Masculino,Trimestral,Cardio,70,368,16:56:00,Ausente,Tarde
2379,2024-05-07,47,Outro,Trimestral,HIIT,92,784,20:48:00,Presente,Noite
2380,2024-03-16,37,Feminino,Mensal,HIIT,95,807,19:49:00,Ausente,Noite
2381,2024-08-01,33,Outro,Anual,Yoga,112,573,07:31:00,Ausente,Manhã
2382,2024-08-28,62,Outro,Anual,CrossFit,86,743,13:46:00,Ausente,Tarde
2383,2024-12-24,46,Outro,Trimestral,HIIT,59,573,06:27:00,Presente,Manhã
2384,2024-08-31,20,Masculino,Anual,CrossFit,113,968,09:09:00,Presente,Manhã
2385,2024-11-08,64,Feminino,Mensal,HIIT,42,224,13:10:00,Ausente,Tarde
2386,2024-07-06,54,Masculino,Trimestral,HIIT,89,610,08:17:00,Ausente,Manhã
2387,2024-02-03,21,Feminino,Trimestral,Cardio,51,364,07:57:00,Presente,Manhã
2388,2024-09-19,49,Feminino,Trimestral,Treino de força,78,554,13:40:00,Presente,Tarde
2389,2024-02-16,40,Masculino,Anual,Yoga,81,489,05:42:00,Ausente,Manhã
2390,2024-09-24,43,Masculino,Mensal,Yoga,26,220,19:25:00,Presente,Noite
2391,2024-12-08,58,Feminino,Anual,Cardio,43,266,22:15:00,Presente,Noite
2392,2024-10-15,51,Feminino,Mensal,Cardio,88,566,17:48:00,Ausente,Tarde
2393,2024-07-06,59,Feminino,Anual,CrossFit,94,801,18:02:00,Presente,Noite
2394,2024-11-02,61,Outro,Anual,Treino de força,55,473,10:44:00,Ausente,Manhã
2395,2024-08-03,63,Masculino,Mensal,Treino de força,88,728,20:29:00,Ausente,Noite
2396,2024-05-23,28,Masculino,Trimestral,Treino de força,117,1131,08:51:00,Ausente,Manhã
2397,2024-12-27,59,Masculino,Anual,Cardio,40,284,21:36:00,Ausente,Noite
2398,2024-11-16,54,Feminino,Mensal,Yoga,20,160,07:44:00,Ausente,Manhã
2399,2024-11-02,37,Feminino,Mensal,CrossFit,62,552,21:47:00,Presente,Noite
2400,2024-09-01,63,Feminino,Trimestral,Cardio,53,501,12:21:00,Presente,Tarde
2401,2024-06-15,35,Masculino,Trimestral,HIIT,65,566,05:00:00,Ausente,Manhã
2402,2024-04-20,18,Outro,Trimestral,Yoga,49,402,10:10:00,Presente,Manhã
2403,2024-03-02,63,Outro,Mensal,Yoga,51,451,14:01:00,Presente,Tarde
2404,2024-01-02,19,Outro,Anual,CrossFit,23,227,09:09:00,Ausente,Manhã
2405,2024-12-12,26,Feminino,Trimestral,Cardio,90,814,07:13:00,Ausente,Manhã
2406,2024-01-15,41,Masculino,Anual,HIIT,82,761,08:09:00,Presente,Manhã
2407,2024-09-01,40,Masculino,Mensal,CrossFit,76,542,20:54:00,Ausente,Noite
2408,2024-01-27,64,Masculino,Trimestral,Treino de força,70,466,06:44:00,Presente,Manhã
2409,2024-03-28,62,Masculino,Anual,CrossFit,94,868,07:48:00,Ausente,Manhã
2410,2024-03-17,53,Masculino,Trimestral,Treino de força,41,322,06:33:00,Presente,Manhã
2411,2024-01-09,54,Outro,Trimestral,Treino de força,81,721,20:34:00,Ausente,Noite
2412,2024-07-17,31,Masculino,Anual,CrossFit,76,504,17:55:00,Presente,Tarde
2413,2024-02-25,37,Feminino,Trimestral,Yoga,58,337,06:48:00,Presente,Manhã
2414,2024-09-13,47,Outro,Anual,Yoga,85,659,15:48:00,Presente,Tarde
2415,2024-06-01,47,Feminino,Trimestral,Cardio,62,568,11:08:00,Ausente,Manhã
2416,2024-12-19,19,Feminino,Mensal,Yoga,91,670,12:45:00,Presente,Tarde
2417,2024-04-26,33,Masculino,Anual,Cardio,51,368,21:12:00,Ausente,Noite
2418,2024-04-23,50,Outro,Trimestral,HIIT,40,233,20:09:00,Presente,Noite
2419,2024-04-06,34,Masculino,Trimestral,Cardio,62,533,21:05:00,Ausente,Noite
2420,2024-12-28,38,Masculino,Trimestral,Yoga,91,843,08:01:00,Ausente,Manhã
2421,2024-12-22,64,Feminino,Mensal,Cardio,40,237,11:17:00,Ausente,Manhã
2422,2024-12-17,48,Outro,Anual,CrossFit,107,651,19:53:00,Ausente,Noite
2423,2024-09-07,55,Outro,Mensal,Yoga,86,829,22:37:00,Presente,Noite
2424,2024-07-28,23,Outro,Trimestral,Yoga,115,972,20:14:00,Presente,Noite
2425,2024-05-07,42,Feminino,Trimestral,CrossFit,22,136,22:14:00,Ausente,Noite
2426,2024-10-20,63,Masculino,Mensal,Yoga,21,106,22:11:00,Ausente,Noite
2427,2024-06-27,61,Feminino,Anual,Treino de força,104,738,06:58:00,Ausente,Manhã
2428,2024-11-14,27,Outro,Trimestral,Cardio,63,598,09:27:00,Presente,Manhã
2429,2024-07-15,48,Masculino,Trimestral,Yoga,105,795,14:32:00,Ausente,Tarde
2430,2024-02-24,60,Masculino,Trimestral,Cardio,54,319,22:47:00,Ausente,Noite
2431,2024-09-03,45,Masculino,Anual,Yoga,87,605,16:04:00,Ausente,Tarde
2432,2024-05-27,42,Masculino,Mensal,CrossFit,56,429,19:05:00,Ausente,Noite
2433,2024-10-24,19,Outro,Anual,Cardio,29,208,06:59:00,Ausente,Manhã
2434,2024-09-20,53,Feminino,Trimestral,Yoga,100,519,15:29:00,Presente,Tarde
2435,2024-11-05,52,Masculino,Mensal,Cardio,23,133,20:30:00,Ausente,Noite
2436,2024-11-13,48,Masculino,Mensal,CrossFit,24,155,11:33:00,Ausente,Manhã
2437,2024-08-18,43,Masculino,Mensal,Treino de força,36,350,09:39:00,Presente,Manhã
2438,2024-04-07,21,Feminino,Trimestral,Treino de força,118,1037,12:39:00,Ausente,Tarde
2439,2024-04-07,38,Outro,Trimestral,Treino de força,115,919,11:46:00,Presente,Manhã
2440,2024-11-24,63,Feminino,Mensal,Cardio,120,767,19:47:00,Presente,Noite
2441,2024-03-01,35,Masculino,Anual,Cardio,115,720,21:58:00,Ausente,Noite
2442,2024-02-12,50,Feminino,Anual,Yoga,68,461,05:17:00,Presente,Manhã
2443,2024-01-05,50,Masculino,Trimestral,Yoga,97,820,16:12:00,Presente,Tarde
2444,2024-12-08,21,Feminino,Anual,CrossFit,87,864,16:40:00,Presente,Tarde
2445,2024-09-25,41,Outro,Trimestral,Treino de força,28,161,14:34:00,Ausente,Tarde
2446,2024-10-13,53,Feminino,Trimestral,HIIT,67,585,20:05:00,Presente,Noite
2447,2024-12-29,26,Outro,Trimestral,HIIT,103,575,05:35:00,Presente,Manhã
2448,2024-07-04,25,Feminino,Trimestral,CrossFit,104,1023,16:14:00,Presente,Tarde
2449,2024-02-18,24,Masculino,Trimestral,Treino de força,26,134,06:26:00,Ausente,Manhã
2450,2024-04-14,64,Masculino,Anual,HIIT,90,519,06:44:00,Presente,Manhã
2451,2024-08-23,33,Masculino,Trimestral,Yoga,24,189,18:12:00,Ausente,Noite
2452,2024-08-03,45,Masculino,Trimestral,HIIT,73,374,19:56:00,Presente,Noite
2453,2024-03-08,60,Feminino,Mensal,HIIT,103,990,06:44:00,Ausente,Manhã
2454,2024-05-21,22,Feminino,Anual,Yoga,56,516,07:19:00,Presente,Manhã
2455,2024-07-14,33,Masculino,Anual,Treino de força,43,378,09:52:00,Ausente,Manhã
2456,2024-07-15,62,Masculino,Trimestral,CrossFit,71,448,12:24:00,Ausente,Tarde
2457,2024-06-28,57,Masculino,Mensal,Yoga,102,518,06:46:00,Presente,Manhã
2458,2024-08-25,61,Feminino,Anual,Treino de força,20,130,06:00:00,Presente,Manhã
2459,2024-06-23,23,Masculino,Anual,Yoga,70,690,22:21:00,Ausente,Noite
2460,2024-10-29,19,Masculino,Trimestral,Treino de força,120,1137,11:59:00,Ausente,Manhã
2461,2024-12-01,40,Feminino,Trimestral,HIIT,27,191,14:50:00,Ausente,Tarde
2462,2024-08-22,19,Outro,Mensal,Cardio,111,827,07:16:00,Ausente,Manhã
2463,2024-04-20,18,Feminino,Mensal,HIIT,69,351,08:58:00,Presente,Manhã
2464,2024-01-15,34,Feminino,Mensal,HIIT,26,248,16:22:00,Presente,Tarde
2465,2024-02-19,63,Masculino,Anual,Treino de força,98,517,18:33:00,Ausente,Noite
2466,2024-06-27,50,Outro,Anual,Treino de força,79,630,10:47:00,Ausente,Manhã
2467,2024-11-12,47,Masculino,Mensal,Cardio,54,346,20:44:00,Presente,Noite
2468,2024-06-08,29,Feminino,Anual,CrossFit,114,882,18:28:00,Ausente,Noite
2469,2024-06-09,63,Masculino,Anual,Yoga,78,628,11:43:00,Presente,Manhã
2470,2024-06-15,49,Masculino,Trimestral,HIIT,78,566,17:23:00,Ausente,Tarde
2471,2024-11-02,19,Outro,Anual,CrossFit,59,353,21:27:00,Ausente,Noite
2472,2024-02-03,49,Feminino,Mensal,Yoga,46,292,15:44:00,Presente,Tarde
2473,2024-06-03,65,Outro,Mensal,Cardio,114,619,13:21:00,Presente,Tarde
2474,2024-01-08,62,Feminino,Anual,Treino de força,83,521,13:38:00,Presente,Tarde
2475,2024-08-24,40,Masculino,Mensal,Cardio,59,577,14:13:00,Presente,Tarde
2476,2024-08-13,52,Feminino,Trimestral,HIIT,56,325,21:09:00,Presente,Noite
2477,2024-12-02,54,Feminino,Anual,Yoga,75,670,14:27:00,Presente,Tarde
2478,2024-08-04,60,Feminino,Mensal,CrossFit,94,729,11:57:00,Presente,Manhã
2479,2024-11-27,62,Masculino,Mensal,HIIT,99,744,05:16:00,Ausente,Manhã
2480,2024-07-10,32,Outro,Anual,HIIT,70,551,16:12:00,Presente,Tarde
2481,2024-12-25,28,Outro,Anual,Yoga,40,382,09:49:00,Ausente,Manhã
2482,2024-01-21,20,Masculino,Anual,Yoga,31,271,08:05:00,Ausente,Manhã
2483,2024-11-15,43,Feminino,Anual,Treino de força,114,1094,21:29:00,Presente,Noite
2484,2024-02-29,39,Feminino,Mensal,Cardio,116,844,16:50:00,Ausente,Tarde
2485,2024-10-27,63,Masculino,Anual,HIIT,55,369,16:09:00,Presente,Tarde
2486,2024-10-13,48,Feminino,Anual,Treino de força,77,665,16:18:00,Presente,Tarde
2487,2024-03-20,51,Feminino,Mensal,CrossFit,66,541,07:24:00,Ausente,Manhã
2488,2024-03-07,39,Outro,Anual,Cardio,116,1065,16:03:00,Ausente,Tarde
2489,2024-01-07,59,Feminino,Mensal,HIIT,71,574,14:21:00,Presente,Tarde
2490,2024-06-14,30,Outro,Anual,CrossFit,81,469,05:21:00,Presente,Manhã
2491,2024-03-14,65,Feminino,Trimestral,HIIT,70,603,12:46:00,Presente,Tarde
2492,2024-02-07,39,Outro,Mensal,Cardio,109,1062,22:06:00,Presente,Noite
2493,2024-08-23,59,Masculino,Trimestral,Cardio,105,960,19:07:00,Ausente,Noite
2494,2024-02-22,64,Masculino,Trimestral,Yoga,108,918,09:23:00,Ausente,Manhã
2495,2024-03-31,34,Feminino,Anual,Yoga,38,237,13:55:00,Ausente,Tarde
2496,2024-09-17,35,Outro,Mensal,Cardio,42,214,07:22:00,Presente,Manhã
2497,2024-07-05,49,Masculino,Trimestral,Cardio,113,907,06:44:00,Presente,Manhã
2498,2024-08-24,37,Masculino,Trimestral,Cardio,111,578,06:26:00,Ausente,Manhã
2499,2024-04-22,56,Masculino,Trimestral,HIIT,55,507,09:17:00,Ausente,Manhã
2500,2024-11-10,25,Feminino,Anual,Cardio,78,714,06:46:00,Ausente,Manhã
2501,2024-08-06,45,Feminino,Mensal,HIIT,59,407,12:21:00,Ausente,Tarde
2502,2024-05-18,56,Outro,Trimestral,CrossFit,120,1140,15:53:00,Presente,Tarde
2503,2024-12-12,40,Feminino,Mensal,Cardio,107,668,12:08:00,Presente,Tarde
2504,2024-01-09,45,Outro,Trimestral,Yoga,74,641,12:03:00,Presente,Tarde
2505,2024-08-19,64,Feminino,Mensal,HIIT,54,412,05:03:00,Ausente,Manhã
2506,2024-12-16,29,Feminino,Mensal,Cardio,99,783,22:30:00,Ausente,Noite
2507,2024-09-23,43,Feminino,Trimestral,Treino de força,61,379,19:15:00,Presente,Noite
2508,2024-04-06,65,Feminino,Anual,CrossFit,84,680,05:09:00,Presente,Manhã
2509,2024-09-30,34,Masculino,Trimestral,Yoga,64,605,06:08:00,Ausente,Manhã
2510,2024-08-24,51,Masculino,Trimestral,HIIT,53,295,07:29:00,Presente,Manhã
2511,2024-09-12,55,Outro,Mensal,Treino de força,111,582,16:17:00,Ausente,Tarde
2512,2024-09-08,52,Feminino,Mensal,Treino de força,29,237,15:51:00,Ausente,Tarde
2513,2024-06-13,34,Outro,Trimestral,Yoga,91,619,07:45:00,Presente,Manhã
2514,2024-05-16,42,Feminino,Mensal,Yoga,106,534,12:49:00,Ausente,Tarde
2515,2024-05-07,62,Outro,Anual,CrossFit,113,950,09:01:00,Ausente,Manhã
2516,2024-11-02,54,Feminino,Anual,Yoga,113,853,19:01:00,Ausente,Noite
2517,2024-07-15,58,Outro,Trimestral,CrossFit,116,964,20:18:00,Presente,Noite
2518,2024-10-18,60,Masculino,Anual,HIIT,68,442,07:27:00,Presente,Manhã
2519,2024-08-10,51,Feminino,Mensal,Cardio,82,795,17:54:00,Ausente,Tarde
2520,2024-04-24,33,Feminino,Anual,HIIT,93,630,17:26:00,Presente,Tarde
2521,2024-03-16,55,Masculino,Anual,Yoga,38,206,14:19:00,Ausente,Tarde
2522,2024-05-22,50,Feminino,Trimestral,Treino de força,65,422,09:53:00,Ausente,Manhã
2523,2024-12-28,28,Outro,Mensal,CrossFit,29,231,05:19:00,Presente,Manhã
2524,2024-05-30,39,Masculino,Mensal,Cardio,101,705,17:12:00,Presente,Tarde
2525,2024-12-01,41,Feminino,Anual,Yoga,47,406,12:04:00,Presente,Tarde
2526,2024-04-05,55,Outro,Anual,Treino de força,77,433,15:39:00,Presente,Tarde
2527,2024-06-04,43,Feminino,Mensal,Yoga,111,670,18:50:00,Ausente,Noite
2528,2024-06-06,32,Outro,Anual,HIIT,58,374,08:15:00,Ausente,Manhã
2529,2024-01-28,41,Outro,Anual,Treino de força,91,686,10:04:00,Presente,Manhã
2530,2024-07-25,25,Masculino,Mensal,Treino de força,110,763,09:24:00,Presente,Manhã
2531,2024-09-22,43,Feminino,Mensal,CrossFit,42,265,09:35:00,Presente,Manhã
2532,2024-01-24,27,Outro,Anual,Cardio,49,446,16:51:00,Ausente,Tarde
2533,2024-10-02,37,Feminino,Trimestral,Cardio,90,716,07:01:00,Ausente,Manhã
2534,2024-04-21,41,Masculino,Anual,Yoga,100,660,07:35:00,Presente,Manhã
2535,2024-10-06,62,Feminino,Trimestral,Cardio,51,446,07:45:00,Presente,Manhã
2536,2024-06-24,38,Outro,Trimestral,Yoga,38,274,09:04:00,Presente,Manhã
2537,2024-02-25,42,Outro,Mensal,Treino de força,66,655,20:54:00,Presente,Noite
2538,2024-05-04,23,Feminino,Mensal,Yoga,107,891,11:49:00,Ausente,Manhã
2539,2024-02-27,45,Outro,Mensal,HIIT,85,720,05:57:00,Presente,Manhã
2540,2024-01-08,57,Outro,Trimestral,Cardio,103,890,14:46:00,Presente,Tarde
2541,2024-02-06,33,Feminino,Anual,Treino de força,50,472,07:32:00,Presente,Manhã
2542,2024-10-23,45,Masculino,Anual,Treino de força,120,1037,15:57:00,Presente,Tarde
2543,2024-07-31,46,Masculino,Mensal,Cardio,32,269,11:12:00,Ausente,Manhã
2544,2024-03-09,28,Masculino,Anual,Cardio,35,251,09:08:00,Presente,Manhã
2545,2024-10-09,39,Masculino,Trimestral,HIIT,76,387,20:57:00,Ausente,Noite
2546,2024-12-11,53,Feminino,Trimestral,CrossFit,63,584,07:38:00,Ausente,Manhã
2547,2024-10-10,57,Outro,Mensal,CrossFit,60,414,22:18:00,Presente,Noite
2548,2024-03-17,50,Masculino,Anual,CrossFit,105,999,22:49:00,Ausente,Noite
2549,2024-09-15,64,Feminino,Anual,HIIT,24,211,05:58:00,Presente,Manhã
2550,2024-12-22,42,Feminino,Mensal,Cardio,86,694,18:06:00,Ausente,Noite
2551,2024-11-01,36,Outro,Mensal,Cardio,22,151,09:49:00,Ausente,Manhã
2552,2024-06-28,46,Outro,Trimestral,CrossFit,62,433,06:56:00,Ausente,Manhã
2553,2024-04-08,36,Outro,Mensal,Treino de força,60,495,06:27:00,Presente,Manhã
2554,2024-05-26,23,Feminino,Mensal,CrossFit,27,180,11:56:00,Ausente,Manhã
2555,2024-09-09,21,Masculino,Anual,Treino de força,28,152,05:41:00,Ausente,Manhã
2556,2024-03-15,30,Masculino,Mensal,Treino de força,78,582,19:50:00,Ausente,Noite
2557,2024-04-04,43,Outro,Anual,HIIT,80,654,22:56:00,Ausente,Noite
2558,2024-08-12,32,Outro,Anual,HIIT,75,502,05:07:00,Ausente,Manhã
2559,2024-11-20,48,Feminino,Trimestral,CrossFit,98,544,08:33:00,Ausente,Manhã
2560,2024-09-19,58,Outro,Trimestral,Treino de força,79,455,19:51:00,Ausente,Noite
2561,2024-06-08,52,Outro,Trimestral,Treino de força,81,685,17:07:00,Ausente,Tarde
2562,2024-06-22,57,Masculino,Mensal,HIIT,81,805,05:03:00,Ausente,Manhã
2563,2024-06-08,51,Feminino,Anual,HIIT,84,720,08:36:00,Ausente,Manhã
2564,2024-09-04,36,Masculino,Mensal,CrossFit,74,402,21:29:00,Ausente,Noite
2565,2024-02-12,33,Masculino,Anual,Treino de força,91,787,19:41:00,Ausente,Noite
2566,2024-09-02,46,Outro,Anual,HIIT,22,193,12:50:00,Presente,Tarde
2567,2024-02-13,20,Masculino,Mensal,Treino de força,47,442,12:43:00,Ausente,Tarde
2568,2024-12-06,29,Outro,Mensal,Treino de força,50,316,16:54:00,Ausente,Tarde
2569,2024-07-20,64,Outro,Trimestral,HIIT,112,607,16:03:00,Ausente,Tarde
2570,2024-11-17,56,Feminino,Anual,CrossFit,62,377,14:21:00,Presente,Tarde
2571,2024-07-07,50,Feminino,Anual,Cardio,62,387,12:11:00,Ausente,Tarde
2572,2024-09-08,58,Masculino,Trimestral,HIIT,89,615,15:19:00,Ausente,Tarde
2573,2024-01-28,45,Outro,Trimestral,HIIT,29,152,12:31:00,Ausente,Tarde
2574,2024-04-06,28,Outro,Anual,HIIT,66,501,06:00:00,Ausente,Manhã
2575,2024-11-20,46,Outro,Anual,CrossFit,100,816,21:47:00,Presente,Noite
2576,2024-11-21,41,Feminino,Trimestral,Cardio,42,331,21:56:00,Presente,Noite
2577,2024-09-16,34,Masculino,Mensal,CrossFit,99,933,07:42:00,Presente,Manhã
2578,2024-06-30,18,Masculino,Anual,CrossFit,77,417,13:19:00,Presente,Tarde
2579,2024-01-26,23,Feminino,Mensal,Yoga,52,327,13:01:00,Ausente,Tarde
2580,2024-05-09,38,Masculino,Mensal,Treino de força,115,920,11:04:00,Ausente,Manhã
2581,2024-05-11,33,Outro,Mensal,CrossFit,104,626,10:09:00,Ausente,Manhã
2582,2024-09-10,22,Feminino,Anual,CrossFit,118,1037,20:32:00,Presente,Noite
2583,2024-10-27,50,Masculino,Mensal,CrossFit,49,408,08:06:00,Presente,Manhã
2584,2024-04-01,50,Outro,Anual,HIIT,115,720,17:42:00,Presente,Tarde
2585,2024-01-13,24,Outro,Mensal,Treino de força,51,344,11:47:00,Ausente,Manhã
2586,2024-10-25,27,Masculino,Mensal,HIIT,26,183,12:37:00,Presente,Tarde
2587,2024-10-04,59,Masculino,Anual,Cardio,106,801,05:35:00,Ausente,Manhã
2588,2024-08-02,57,Masculino,Anual,Cardio,115,696,09:08:00,Ausente,Manhã
2589,2024-09-25,57,Feminino,Mensal,Cardio,90,778,22:59:00,Ausente,Noite
2590,2024-12-23,22,Feminino,Mensal,CrossFit,57,340,09:33:00,Ausente,Manhã
2591,2024-02-14,62,Masculino,Trimestral,CrossFit,77,496,05:50:00,Presente,Manhã
2592,2024-09-29,54,Feminino,Anual,Cardio,31,211,10:50:00,Presente,Manhã
2593,2024-09-10,64,Outro,Anual,Treino de força,84,469,10:05:00,Ausente,Manhã
2594,2024-12-18,65,Masculino,Anual,CrossFit,114,949,13:55:00,Presente,Tarde
